"","ensemble_id","PV_losses","cases_per_100k","start_date","end_date","labor_supply_level","duration","intensity","q_cases"
"1266","2137",16360.5307208096,61733.7968932709,57,112,0.321227263193578,55,37.3325005243532,"Q1"
"1267","2138",12694.6477340136,61807.4213731965,48,122,0.67181809572503,74,24.2854609163478,"Q3"
"1268","2139",15091.5415344911,61738.6463222809,70,144,0.516445761080831,74,35.7830136800185,"Q1"
"1269","214",14835.9237077536,61766.438699765,65,113,0.406104925321415,48,28.5069635845721,"Q2"
"1270","2140",17758.299237308,61682.1695895347,53,124,0.331719012465328,71,47.4479501149617,"Q1"
"1271","2141",15890.0123664922,61757.6169087505,62,103,0.228569200495258,41,31.6286627796944,"Q2"
"1272","2142",12455.2176929262,61816.3682102994,68,105,0.647040931042284,37,13.0594855514355,"Q3"
"1273","2143",14019.4369496277,61781.4833054638,51,103,0.453725231811404,52,28.406287945807,"Q2"
"1274","2144",18239.6647207365,61658.935215951,56,131,0.329559910809621,75,50.2830066892784,"Q1"
"1275","2145",12667.2780806608,61805.2883702928,51,113,0.593421835917979,62,25.2078461730853,"Q3"
"1276","2146",12310.5673939268,61822.1238269351,60,111,0.843479626812041,51,7.98253903258592,"Q4"
"1277","2147",15489.622041428,61742.2099527057,78,131,0.413539931643754,53,31.082383622881,"Q1"
"1278","2148",18340.139838614,61719.1989300119,71,117,0.0115262856706977,46,45.4697908591479,"Q1"
"1279","2149",14267.0747383778,61780.0314992931,66,109,0.422313945600763,43,24.8405003391672,"Q2"
"1280","215",13167.4783378889,61803.8602142382,63,94,0.441481157205999,31,17.314084126614,"Q3"
"1281","2150",14742.6872856469,61764.8624430901,62,116,0.440959732513875,54,30.1881744442508,"Q2"
"1282","2151",13244.325836991,61794.5576393199,51,104,0.502007943345234,53,26.3935790027026,"Q2"
"1283","2152",15511.7531176535,61763.1496650113,38,83,0.407809029798955,45,26.648593659047,"Q2"
"1284","2153",14695.5961930293,61776.7014804279,62,101,0.339534399099648,39,25.7581584351137,"Q2"
"1285","2154",12461.1007698569,61819.2128904989,62,131,0.838706967886537,69,11.1292192158289,"Q4"
"1286","2155",12110.127620121,61825.7273154504,42,77,0.932788369711488,35,2.3524070600979,"Q4"
"1287","2156",12204.3708067165,61824.4361978614,53,104,0.901885955128819,51,5.00381628843024,"Q4"
"1288","2157",12313.3062805013,61819.4086251086,55,89,0.666894544148818,34,11.3255854989402,"Q4"
"1289","2158",12316.3951513149,61819.5232797947,56,90,0.672976515488699,34,11.1187984733842,"Q4"
"1290","2159",12537.3774727283,61807.118821697,42,107,0.621588594047353,65,24.5967413869221,"Q3"
"1291","216",16621.6750284428,61731.6468731794,52,107,0.296178636373952,55,38.7101749994326,"Q1"
"1292","2160",12925.26906284,61799.5019578088,58,133,0.629005967173725,75,27.8245524619706,"Q3"
"1293","2161",18024.3737301025,61715.9106638708,58,109,0.120077469851822,51,44.8760490375571,"Q1"
"1294","2162",17473.2345221548,61723.5355245396,52,104,0.188962539192289,52,42.173947962001,"Q1"
"1295","2163",14647.1124279289,61777.441342297,62,101,0.344704251037911,39,25.5565342095215,"Q2"
"1296","2164",12281.7542610039,61821.9432057795,60,97,0.782732651336119,37,8.03889190056361,"Q4"
"1297","2165",12279.9172759899,61822.6464117418,54,107,0.854689468862489,53,7.70145815028809,"Q4"
"1298","2166",12310.8372490264,61821.3841143981,63,101,0.775599250104278,38,8.52722849603742,"Q4"
"1299","2167",12446.9225745612,61816.4713053218,54,105,0.703200478106737,51,15.1367756165564,"Q3"
"1300","2168",12417.0101069943,61816.9054458747,49,103,0.717533911345527,54,15.2531687873416,"Q3"
"1301","2169",12598.9320048754,61815.3712860208,63,136,0.798068464035168,73,14.7410021254327,"Q3"
"1302","217",17264.2742541271,61748.7837444829,49,91,0.0636516793165356,42,39.3266294687055,"Q2"
"1303","2170",12251.1869596646,61822.4995270858,60,92,0.775497433263808,32,7.18408213555813,"Q4"
"1304","2171",19896.8236379135,61669.7123037479,62,121,0.0435757248196751,59,56.4290322356392,"Q1"
"1305","2172",12173.0947446275,61824.7055288097,59,91,0.875451491912827,32,3.98555225878954,"Q4"
"1306","2173",12841.8923776716,61806.3010107655,63,139,0.709018475143239,76,22.1145958891138,"Q3"
"1307","2174",12189.5578673027,61824.5772113098,58,98,0.889961341628805,40,4.40154633484781,"Q4"
"1308","2175",18544.3627954494,61695.4141850351,46,105,0.18649872392416,59,47.9965752884746,"Q1"
"1309","2176",12256.3101223266,61822.7623648825,56,98,0.826335941208526,42,7.29389046924189,"Q4"
"1310","2177",12774.2701296216,61805.6804016094,53,127,0.665340579347685,74,24.7647971282713,"Q3"
"1311","2178",12680.4339711039,61807.6134812211,58,103,0.545521876774728,45,20.4515155451372,"Q3"
"1312","2179",12430.0427834695,61815.0985932573,55,97,0.619888692395762,42,15.964674919378,"Q3"
"1313","218",12517.9647416328,61815.8670344584,66,116,0.717089029029012,50,14.1455485485494,"Q3"
"1314","2180",12498.4409305584,61815.6629062864,71,111,0.664160270709544,40,13.4335891716182,"Q3"
"1315","2181",15612.7011753428,61774.3781865314,51,85,0.142017973121256,34,29.1713889138773,"Q2"
"1316","2182",12096.6842423284,61826.3224652736,65,97,0.978160038357601,32,0.698878772556782,"Q4"
"1317","2183",16018.7485414349,61773.1058979295,43,75,0.0927472722250968,32,29.0320872887969,"Q2"
"1318","2184",12249.5334909106,61823.3304877077,57,104,0.862239454174414,47,6.47474565380253,"Q4"
"1319","2185",15109.507739592,61746.4027839424,55,126,0.472611295059323,71,37.444598050788,"Q2"
"1320","2186",15082.0375453694,61769.66775127,57,99,0.319859216688201,42,28.5659128990956,"Q2"
"1321","2187",21840.3649536105,61601.3428044879,44,118,0.083660431439057,74,67.8091280735098,"Q1"
"1322","2188",19462.5726373403,61702.5175011264,45,99,0.029778404859826,54,52.3919661375694,"Q1"
"1323","2189",12520.9379642176,61816.6779648314,70,123,0.756563682109118,53,12.9021248482168,"Q3"
"1324","219",15846.7398508773,61719.9465158277,65,139,0.470258907414973,74,39.200840851292,"Q1"
"1325","2190",12222.4450695171,61821.9778127396,48,82,0.748553700977936,34,8.54917416675016,"Q4"
"1326","2191",12340.8849561968,61819.9405842176,59,98,0.728534855181351,39,10.5871406479273,"Q4"
"1327","2192",16689.9750645958,61754.9952562642,55,95,0.0985821052454412,40,36.0567157901824,"Q2"
"1328","2193",16660.1139828745,61729.0624699473,53,109,0.301492869853973,56,39.1163992881775,"Q1"
"1329","2194",16517.386972541,61763.6485487338,51,88,0.0639097653329372,37,34.6353386826813,"Q2"
"1330","2195",12606.7912538022,61811.9975440279,58,117,0.680925021180883,59,18.8254237503279,"Q3"
"1331","2196",15406.3436910604,61761.7636113603,54,100,0.322274756152183,46,31.1753612169996,"Q2"
"1332","2197",15578.6357016425,61763.6834306152,57,98,0.25662804977037,41,30.4782499594148,"Q2"
"1333","2198",14073.8684734332,61791.2530819327,63,94,0.327575722942129,31,20.845152588794,"Q2"
"1334","2199",12175.0357325448,61824.3343171879,51,86,0.858872915385291,35,4.93944796151482,"Q4"
"1335","22",12108.6523281441,61826.3224652736,59,133,0.987906674854457,74,0.894906060770154,"Q4"
"1336","220",12417.6830282467,61816.7197435018,67,99,0.607001688331366,32,12.5759459733963,"Q3"
"1337","2200",14158.5485400311,61773.4499459566,53,115,0.484343983698636,62,31.9706730106845,"Q2"
"1338","2201",15946.3823390112,61765.0341022704,53,91,0.164823805913329,38,31.7366953752935,"Q2"
"1339","2202",18258.7608368251,61704.4165048975,68,119,0.106441373005509,51,45.571489976719,"Q1"
"1340","2203",16460.6774373607,61733.7303172737,40,99,0.402409493923187,59,35.257839858532,"Q1"
"1341","2204",15781.3472987176,61749.1277249229,62,111,0.327810160117224,49,32.937302154256,"Q2"
"1342","2205",15479.2347672246,61768.9331490596,56,94,0.227513844845816,38,29.354473895859,"Q2"
"1343","2206",12153.6200443882,61822.8255801899,39,74,0.807216889224946,35,6.74740887712687,"Q4"
"1344","2207",12373.3561717,61819.9932223597,70,108,0.750353370793164,38,9.48657190985978,"Q4"
"1345","2208",14334.4872458911,61786.7599804119,61,94,0.31364176957868,33,22.6498216039035,"Q2"
"1346","2209",13251.2966714841,61801.0820894052,46,81,0.440540843410417,35,19.5810704806354,"Q3"
"1347","221",12281.5222993739,61821.5300335097,54,94,0.772828562185168,40,9.08685751259327,"Q4"
"1348","2210",12143.9490855929,61826.0709625468,77,120,0.957869911799207,43,1.81159379263408,"Q4"
"1349","2211",12338.4141537613,61818.3233719567,52,91,0.667004830669612,39,12.9868116038851,"Q3"
"1350","2212",16279.0095975026,61716.6141108094,78,136,0.385967456270009,58,35.6138875363395,"Q1"
"1351","2213",18001.51568034,61663.1939345252,69,137,0.315627494361252,68,46.5373303834349,"Q1"
"1352","2214",18636.5434843059,61674.2993211594,61,123,0.200976012274623,62,49.5394872389734,"Q1"
"1353","2215",17810.7886335507,61738.157459849,52,97,0.0416005714796484,45,43.1279742834158,"Q1"
"1354","2216",14892.7208136342,61769.2642539928,50,98,0.377476904075593,48,29.8811086043715,"Q2"
"1355","2217",12383.7102468421,61820.5801623665,78,121,0.807919648941606,43,8.25945509551093,"Q4"
"1356","2218",12523.7835328569,61815.4420970196,62,115,0.714870533905923,53,15.1118617029861,"Q3"
"1357","2219",16257.4907798193,61741.0389200591,69,115,0.26278301468119,46,33.9119813246652,"Q1"
"1358","222",12629.7470487871,61809.6131901057,65,113,0.600688440026715,48,19.1669548787177,"Q3"
"1359","2220",16217.7861669649,61724.9059707623,57,122,0.395798836369067,65,39.2730756360106,"Q1"
"1360","2221",12447.8469070833,61817.337094947,53,110,0.747179151279852,57,14.4107883770484,"Q3"
"1361","2222",12105.5032644267,61826.3224652736,53,125,0.987405984429643,72,0.906769121065736,"Q4"
"1362","2223",12086.119985854,61826.3224652736,51,87,0.988656289409846,36,0.408373581245542,"Q4"
"1363","2224",14903.9088809794,61783.0210789995,48,80,0.223405961412936,32,24.851009234786,"Q2"
"1364","2225",17599.0781687956,61706.067058207,57,115,0.24550878466107,58,43.760490489658,"Q1"
"1365","2226",12131.3298110661,61826.3224652736,62,131,0.97745273145847,69,1.55576152936555,"Q4"
"1366","2227",18590.2471545428,61710.3832564988,56,108,0.0700118865352124,52,48.359381900169,"Q1"
"1367","2228",12944.9499534389,61798.9775002261,58,120,0.571752137504518,62,26.5513674747199,"Q3"
"1368","2229",14712.0998743917,61770.0945677208,63,110,0.40512961987406,47,27.9589078659192,"Q2"
"1369","223",13722.9593180886,61788.4054710341,45,93,0.462877348531038,48,25.7818872705102,"Q2"
"1370","2230",12099.9082679285,61826.3224652736,46,97,0.978677532635629,51,1.08744583558291,"Q4"
"1371","2231",16668.7138685604,61730.2324187325,63,114,0.267039214493707,51,37.381000060821,"Q1"
"1372","2232",12500.2171306878,61817.8582854665,62,128,0.808617445640266,66,12.6312485877424,"Q3"
"1373","2233",20308.0833874732,61680.4466829411,45,104,0.0187870981171727,59,57.8915612110868,"Q1"
"1374","2234",19577.9677285672,61636.9120792018,60,129,0.192436586832628,69,55.7218755085487,"Q1"
"1375","2235",12283.5718070777,61821.9862012017,63,98,0.779466520762071,35,7.71867177332751,"Q4"
"1376","2236",12214.2057877158,61823.6893173205,58,93,0.837348437169567,35,5.69280469906516,"Q4"
"1377","2237",19558.4290279804,61684.9967177024,58,115,0.0442634914070368,57,54.4769809897989,"Q1"
"1378","2238",13726.4075819353,61792.9529338405,62,99,0.421433269279078,37,21.4069690366741,"Q2"
"1379","2239",12381.0306945289,61811.7299138916,42,92,0.60539736575447,50,19.7301317122765,"Q3"
"1380","224",13036.6308378062,61801.1052048492,64,110,0.531388599425554,46,21.5561244264245,"Q3"
"1381","2240",12666.5597266895,61810.2438268245,32,101,0.732914682477713,69,18.4288869090378,"Q3"
"1382","2241",12337.5803185272,61820.572444776,52,104,0.794960279483348,52,10.6620654668659,"Q4"
"1383","2242",12338.3987514087,61822.5747749463,63,136,0.901943795615807,73,7.15810292004608,"Q4"
"1384","2243",12190.393199727,61824.4270076855,57,95,0.877806812524796,38,4.64334112405777,"Q4"
"1385","2244",12331.8857425942,61818.6680960898,55,90,0.652567214332521,35,12.1601474983618,"Q3"
"1386","2245",12314.2298508533,61820.2520012883,48,97,0.769477717578411,49,11.2955918386579,"Q4"
"1387","2246",14998.540913736,61772.2004865843,65,103,0.301013296470046,38,26.5614947341383,"Q2"
"1388","2247",17188.6558730772,61703.0493923238,54,120,0.337018141290173,66,43.7568026748486,"Q1"
"1389","2248",12787.7728768068,61803.7906562654,51,100,0.523325441172346,49,23.357053382555,"Q3"
"1390","2249",12203.4050246926,61824.2989165028,67,100,0.868539849063382,33,4.33818498090841,"Q4"
"1391","225",12563.9690819033,61815.3946424878,83,129,0.732402732828632,46,12.3094742898829,"Q3"
"1392","2250",14913.7702270344,61778.401012945,58,93,0.259888690663502,35,25.9038958267774,"Q2"
"1393","2251",12672.8413470656,61810.044791656,72,110,0.5663962229155,38,16.476943529211,"Q3"
"1394","2252",12361.2167654706,61819.3268826072,64,99,0.696069609140977,35,10.6375636800658,"Q4"
"1395","2253",16114.0686620853,61766.8158551878,39,73,0.173740802099928,34,28.0928127286024,"Q2"
"1396","2254",12503.4845687977,61813.37983394,55,86,0.504203446442261,31,15.3696931602899,"Q3"
"1397","2255",14124.9121808459,61785.6470255093,74,109,0.390019429149106,35,21.3493199797813,"Q2"
"1398","2256",20673.5517029957,61662.260247206,50,113,0.0211273422464728,63,61.6689774384722,"Q1"
"1399","2257",15241.2303630195,61771.461712466,53,92,0.266642292728648,39,28.6009505835827,"Q2"
"1400","2258",12260.4750814792,61823.5923303938,61,115,0.889833363238722,54,5.94899838510901,"Q4"
"1401","2259",12420.8330030994,61818.8834375798,65,112,0.759693501051515,47,11.2944054505788,"Q3"
"1402","226",12391.8766943514,61815.0188031382,54,91,0.573881329735741,37,15.7663907997776,"Q3"
"1403","2260",18471.1379660125,61686.5449608035,65,122,0.163720080861822,57,47.6679553908762,"Q1"
"1404","2261",12346.9530559992,61821.0005077513,70,110,0.788945106323808,40,8.44219574704766,"Q4"
"1405","2262",19200.1132631537,61670.5492330953,51,115,0.168188500683755,64,53.2359359562397,"Q1"
"1406","2263",12336.5921276248,61820.9443044414,53,107,0.812840015394613,54,10.1066391686909,"Q4"
"1407","2264",17318.5418883347,61683.0702540516,59,133,0.382431478705257,74,45.700070575811,"Q1"
"1408","2265",16073.3670828285,61755.8582988242,61,102,0.204556138953194,41,32.613198302919,"Q2"
"1409","2266",14753.6351266709,61782.5707446409,51,85,0.262833929853514,34,25.0636463849805,"Q2"
"1410","2267",17541.8703574594,61723.2575869128,42,94,0.234192700823769,52,39.821979557164,"Q1"
"1411","2268",15448.0936100971,61758.0655642213,47,98,0.364981062244624,51,32.3859658255242,"Q2"
"1412","2269",12162.4204324745,61824.889510358,51,90,0.895825682906434,39,4.06279836664908,"Q4"
"1413","227",15770.4189286033,61728.5097448801,55,128,0.449655693955719,73,40.1751343412325,"Q1"
"1414","2270",17967.1245296657,61731.2342221142,58,104,0.0429413544479758,46,44.0246976953931,"Q1"
"1415","2271",16383.6598246932,61771.0660272359,50,84,0.016533121233806,34,33.4378738780506,"Q2"
"1416","2272",12313.7030839271,61815.6043650647,42,88,0.650392852257937,46,16.0819287961349,"Q3"
"1417","2273",18393.575480397,61661.5405232951,50,125,0.318237061146647,75,51.1322204140015,"Q1"
"1418","2274",12225.3622230566,61823.6522237791,57,98,0.855816539842635,41,5.91152186645195,"Q4"
"1419","2275",12149.6161952973,61826.3224652736,62,128,0.967491205316037,66,2.14558044914156,"Q4"
"1420","2276",12971.293173347,61797.9235922399,60,129,0.600011889124289,69,27.599179650424,"Q3"
"1421","2277",14922.1646551522,61775.4568587316,44,84,0.349936458747834,40,26.0025416500866,"Q2"
"1422","2278",12121.8559733659,61826.3224652736,79,116,0.966861225897446,37,1.22613464179449,"Q4"
"1423","2279",12273.5029785551,61820.1531450265,52,84,0.668841423932463,32,10.5970744341612,"Q4"
"1424","228",16928.030701177,61754.2977726554,74,110,0.00113658560439944,36,35.9590829182416,"Q2"
"1425","2280",17884.8693917295,61711.5067254292,80,126,0.083554029930383,46,42.1565146232024,"Q1"
"1426","2281",12402.0171410856,61818.2926817538,50,106,0.756399932783097,56,13.6416037641466,"Q3"
"1427","2282",16303.7110143042,61729.3684459612,64,120,0.345157842850313,56,36.6711608003825,"Q1"
"1428","2283",12259.3152550897,61824.3561890874,71,138,0.931026292964816,67,4.62123837135732,"Q4"
"1429","2284",13113.8881812471,61800.3702927308,52,95,0.480857524788007,43,22.3231264341157,"Q3"
"1430","2285",17374.3841668149,61699.6449049845,55,120,0.318851283052936,65,44.2746666015591,"Q1"
"1431","2286",12086.8760444104,61826.3224652736,77,110,0.992519059916958,33,0.246871022740379,"Q4"
"1432","2287",15868.7465391482,61752.9961658176,52,100,0.298171851085499,48,33.6877511478961,"Q2"
"1433","2288",12279.7978331573,61822.257001961,52,102,0.832705682842061,50,8.36471585789695,"Q4"
"1434","2289",13861.1815967795,61786.081006142,60,107,0.46257472387515,47,25.2589879778679,"Q2"
"1435","229",12107.4214060955,61826.3224652736,63,125,0.985796329099685,62,0.880627595819533,"Q4"
"1436","2290",12309.8758662094,61819.4533162378,53,89,0.679493081057444,36,11.538249081932,"Q4"
"1437","2291",12873.5930497553,61805.6318769904,94,133,0.606035016011447,39,15.3646343755536,"Q3"
"1438","2292",12373.9244961333,61821.0539732921,51,124,0.862770243315026,73,10.0177722380031,"Q4"
"1439","2293",15782.4489200281,61768.008299498,71,104,0.119231469463557,33,29.0653615077026,"Q2"
"1440","2294",18666.6415414263,61675.8635761042,64,124,0.179818891687319,60,49.2108664987609,"Q1"
"1441","2295",12204.1865423611,61823.176578959,45,88,0.835772508522496,43,7.06178213353269,"Q4"
"1442","2296",17701.9121180318,61723.5183097367,51,102,0.153214835794643,51,43.1860433744732,"Q1"
"1443","2297",19056.8903196391,61692.0915076708,61,116,0.0705326043535024,55,51.1207067605574,"Q1"
"1444","2298",16661.0342675598,61747.1067564479,66,107,0.136482065077871,41,35.4042353318073,"Q2"
"1445","2299",18102.6074353305,61725.4863260198,73,117,0.00543732522055507,44,43.7607576902956,"Q1"
"1446","23",12258.0339315389,61821.8611615779,52,90,0.770506544271484,38,8.72075131768361,"Q4"
"1447","230",16714.0677809344,61715.2923749561,56,120,0.357701933942735,64,41.1070762276649,"Q1"
"1448","2300",18203.190624991,61726.4929299006,59,106,0.0325022100005299,47,45.4723961299751,"Q1"
"1449","2301",12108.3864730265,61826.3224652736,58,97,0.967481568688527,39,1.26821882114746,"Q4"
"1450","2302",14092.3337415058,61778.609870164,70,120,0.484331270912662,50,25.7834364543669,"Q2"
"1451","2303",12314.4088833203,61816.246413423,41,90,0.682338746264577,49,15.5654014330357,"Q3"
"1452","2304",12618.7850717866,61810.3528579938,58,114,0.640987855847925,56,20.1046800725162,"Q3"
"1453","2305",12442.2850374532,61820.1265786184,69,142,0.873010982526466,73,9.27019827556796,"Q4"
"1454","2306",17191.4051595188,61673.0366826812,78,147,0.392498886911198,69,41.9175768031273,"Q1"
"1455","2307",15837.5743410287,61741.9771011572,61,116,0.368224980542436,55,34.747626070166,"Q1"
"1456","2308",12452.763005389,61817.8818045473,56,114,0.768011171370745,58,13.4553520604968,"Q3"
"1457","2309",12651.5450493515,61810.4483210815,63,119,0.657253255369142,56,19.1938176993281,"Q3"
"1458","231",13082.2497622462,61802.6227067855,68,106,0.50575221516192,38,18.7814158238471,"Q3"
"1459","2310",16472.8695254281,61747.8278904762,49,95,0.223117285175249,46,35.7366048819385,"Q2"
"1460","2311",16332.0810572074,61760.6610719849,57,95,0.113190132658929,38,33.6987749589607,"Q2"
"1461","2312",12451.3846942855,61816.3536201558,65,104,0.653507487149909,39,13.5132080011535,"Q3"
"1462","2313",12462.9160751523,61813.6143650285,59,98,0.57691644388251,39,16.5002586885821,"Q3"
"1463","2314",16613.8923524657,61757.6519729302,55,94,0.0899240043945611,39,35.4929638286121,"Q2"
"1464","2315",12110.6111971848,61826.2808010496,61,97,0.96390566136688,36,1.29939619079232,"Q4"
"1465","2316",13549.0149479982,61785.5969475193,47,107,0.495074041187763,60,30.2955575287342,"Q2"
"1466","2317",12275.0412163469,61819.2422580613,50,82,0.63513226644136,32,11.6757674738765,"Q4"
"1467","2318",17166.5643892211,61749.3277244301,57,98,0.0524098637979478,41,38.8511955842841,"Q2"
"1468","2319",12539.9635761436,61811.1817946329,47,80,0.487124746199697,33,16.92488337541,"Q3"
"1469","232",16694.2799729317,61753.5534351941,53,94,0.115961194969714,41,36.2455910062417,"Q2"
"1470","2320",12643.1023366649,61811.7012415838,36,68,0.621231678174809,32,12.1205862984061,"Q3"
"1471","2321",12755.5578952261,61804.4590342088,58,120,0.605474381241947,62,24.4605883629993,"Q3"
"1472","2322",12444.3909499797,61819.6646796467,59,131,0.848516025813296,72,10.9068461414427,"Q4"
"1473","2323",15264.0053037502,61765.4659516998,52,97,0.325136375846341,45,30.3688630869146,"Q2"
"1474","2324",20785.1879279736,61637.9945152358,67,130,0.0189268537797034,63,61.8076082118787,"Q1"
"1475","2325",12284.8566490779,61822.2573197348,55,103,0.830282674869522,48,8.14643160626292,"Q4"
"1476","2326",14661.0107516012,61776.7908098786,75,110,0.32634410308674,35,23.5779563919641,"Q2"
"1477","2327",12864.3729240511,61803.7613377,62,134,0.663452115375549,72,24.2314476929605,"Q3"
"1478","2328",20728.1218437718,61625.2998916726,65,131,0.0640530628152192,66,61.7724978541955,"Q1"
"1479","2329",20604.9826639228,61641.8941880521,59,124,0.0562615587841719,65,61.3429986790288,"Q1"
"1480","233",13471.9371425126,61796.3086245549,41,81,0.494495784165338,40,20.2201686333865,"Q2"
"1481","2330",12601.7291353785,61809.76555539,59,110,0.60419785301201,51,20.1859094963875,"Q3"
"1482","2331",12122.1642522396,61825.8191141485,55,87,0.934682980179787,32,2.09014463424683,"Q4"
"1483","2332",12611.870009112,61811.2060867111,62,97,0.52911486546509,35,16.4809797087219,"Q3"
"1484","2333",16895.0703102061,61705.6527589554,50,121,0.380457543302327,71,43.9875144255348,"Q1"
"1485","2334",12356.5973495677,61818.0711044629,61,92,0.615284707630053,31,11.9261740634684,"Q3"
"1486","2335",16564.0416742723,61753.3348286002,50,92,0.15349857811816,42,35.5530597190373,"Q2"
"1487","2336",12083.4550405139,61826.3224652736,59,112,0.996801622211933,53,0.169514022767544,"Q4"
"1488","2337",14370.7953415112,61784.8040193788,57,93,0.334650932345539,36,23.9525664355606,"Q2"
"1489","2338",15561.8907493637,61767.3398115104,41,80,0.307689475361258,39,27.0001104609109,"Q2"
"1490","2339",21747.1065085649,61548.7221654354,66,143,0.10795395844616,77,68.6875451996457,"Q1"
"1491","234",12297.5564016842,61822.1189484052,56,106,0.834366346942261,50,8.28168265288696,"Q4"
"1492","2340",19943.0029350579,61625.8532282878,67,134,0.14845332223922,67,57.0536274099723,"Q1"
"1493","2341",14210.3138888007,61790.224344239,59,90,0.300564994802698,31,21.6824851611163,"Q2"
"1494","2342",12494.7172219686,61814.6967221747,52,108,0.692303495947272,56,17.2310042269528,"Q3"
"1495","2343",12206.7638432269,61823.8494803981,46,97,0.879360197111964,51,6.15262994728982,"Q4"
"1496","2344",12357.6088441847,61817.7104014577,54,92,0.647607556777075,38,13.3909128424712,"Q3"
"1497","2345",12172.6572687076,61825.4839148832,52,113,0.942711955867708,61,3.49457069206983,"Q4"
"1498","2346",16519.9585701607,61731.4625611484,65,116,0.284267084207386,51,36.5023787054233,"Q1"
"1499","2347",12306.0318950955,61819.3324468312,52,88,0.673842424759641,36,11.7416727086529,"Q4"
"1500","2348",20752.4748427752,61662.1037528509,46,109,0.0279229448642582,63,61.2408544735517,"Q1"
"1501","2349",16970.0555123455,61728.4745907934,49,103,0.262275935383514,54,39.8370994892903,"Q1"
"1502","235",15438.2711117358,61771.8139215325,51,88,0.217646179720759,37,28.9470913503319,"Q2"
"1503","2350",15882.9298327887,61770.8854477611,51,86,0.120247596642002,35,30.7913341175299,"Q2"
"1504","2351",12987.9209155913,61805.8783780665,73,105,0.497495630988851,32,16.0801398083568,"Q3"
"1505","2352",16040.9069749962,61730.1055273198,57,121,0.401093458291143,64,38.3300186693668,"Q1"
"1506","2353",12245.73902004,61824.0463251459,63,118,0.904930298449472,55,5.22883358527906,"Q4"
"1507","2354",15439.4704756057,61768.6020371224,62,99,0.227590532740578,37,28.5791502885986,"Q2"
"1508","2355",16785.4621039385,61690.9357229729,71,142,0.41830848203972,71,41.3000977751799,"Q1"
"1509","2356",19460.6993915677,61670.2817691678,51,114,0.133877674117684,63,54.5657065305859,"Q1"
"1510","2357",14581.9682569976,61777.4923916824,46,90,0.389379258966073,44,26.8673126054928,"Q2"
"1511","2358",14017.4234503588,61789.8692410142,48,85,0.378625060198829,37,22.9908727726433,"Q2"
"1512","2359",12079.0926557489,61826.3224652736,45,90,0.999492605915293,45,0.0228327338118106,"Q4"
"1513","236",12503.7125787241,61809.467803004,46,102,0.601690897485241,56,22.3053097408265,"Q3"
"1514","2360",13924.0747143668,61779.9836029385,61,118,0.500456619542092,57,28.4739726861008,"Q2"
"1515","2361",12471.5213902137,61812.7446719843,56,98,0.576515833847225,42,17.7863349784166,"Q3"
"1516","2362",17721.935310482,61704.1228183329,64,119,0.211521598277614,55,43.3663120947313,"Q1"
"1517","2363",12551.1387777803,61812.4364070504,51,111,0.674534183461219,60,19.5279489923269,"Q3"
"1518","2364",18912.0636291711,61709.3538679799,64,114,0.00608068751171231,50,49.6959656244144,"Q1"
"1519","2365",15482.2076406339,61733.1888417393,80,141,0.465078740147874,61,32.6301968509797,"Q1"
"1520","2366",14117.3675454231,61785.0274417846,55,97,0.404163454892114,42,25.0251348945312,"Q2"
"1521","2367",12250.6055922199,61823.2689373609,61,103,0.850750174373388,42,6.26849267631769,"Q4"
"1522","2368",13745.5025164719,61790.7328881473,57,99,0.438921050401405,42,23.565315883141,"Q2"
"1523","2369",14184.6384409868,61791.145941513,55,86,0.297177794622257,31,21.78748836671,"Q2"
"1524","237",14964.8054147813,61768.7027060089,71,111,0.339294848963618,40,26.4282060414553,"Q2"
"1525","2370",12284.0509588927,61821.146285079,53,92,0.753052164334804,39,9.63096559094265,"Q4"
"1526","2371",21977.6679469603,61604.3366677364,58,129,0.011069672415033,71,70.2140532585327,"Q1"
"1527","2372",21074.372241936,61612.4267698711,76,140,0.0141877189744264,64,63.0919859856367,"Q1"
"1528","2373",19724.7584504526,61619.8755397675,72,139,0.172561348881572,67,55.4383896249346,"Q1"
"1529","2374",13681.6591166725,61793.3699665779,54,93,0.420597318792716,39,22.5967045670841,"Q2"
"1530","2375",12153.2871380447,61825.870178584,63,114,0.951871991390362,51,2.45452843909152,"Q4"
"1531","2376",12303.9401562347,61820.9390611457,54,96,0.764367011608556,42,9.89658551244065,"Q4"
"1532","2377",12161.133725924,61825.0160418933,52,92,0.904070954537019,40,3.83716181851923,"Q4"
"1533","2378",17103.276801512,61722.7049935513,56,110,0.248113827314228,54,40.6018533250317,"Q1"
"1534","2379",15957.4418024758,61775.2150654334,63,94,0.0216630939394236,31,30.3284440878779,"Q2"
"1535","238",17083.7396985368,61738.7917388662,59,104,0.13860015803948,45,38.7629928882234,"Q1"
"1536","2380",12281.4933800061,61822.1282314809,61,99,0.796091156080365,38,7.74853606894612,"Q4"
"1537","2381",16238.6887428919,61770.5244339648,55,89,0.0376546534243971,34,32.7197417835705,"Q2"
"1538","2382",18238.0360965028,61723.3158167118,71,116,0.00483755441382527,45,44.7823100513779,"Q1"
"1539","2383",12742.9777526742,61806.3953098195,57,123,0.644676920492202,66,23.4513232475147,"Q3"
"1540","2384",12439.4639859402,61819.1476974567,62,121,0.807619754690677,59,11.3504344732501,"Q4"
