I,daily_new_cases,aggregate_consumption_deviation,total_contacts,weighted_labor_S,weighted_labor_I,weighted_labor_R,prob_contact_I_weighted,type
0.00791109553248544,0.00146457420340144,-14.3073881828155,11.93012481116312,2.8751727641884006,0.06108629245471053,3.921944406570188,0.010938451168017678,decentralized
0.00782846602722511,0.00144890637252209,-14.1292372788325,11.96263871106909,2.877744986505712,0.06044826070403044,3.9341575233988286,0.010807655007781336,decentralized
0.00774629561315394,0.00143333280897955,-13.9530763996169,11.994975029270549,2.880282677529416,0.05981377387058849,3.946243077136233,0.010678031099741523,decentralized
0.00766458947103484,0.00141785439189472,-13.778892115278,12.02713168623914,2.882786167740151,0.05918287195814864,3.9582017765254807,0.010549576471205215,decentralized
0.00758335264710833,0.00140247197310762,-13.6066709000392,12.05910665452973,2.885255788173255,0.058555593931747155,3.97003433830772,0.010422288012950861,decentralized
0.00750259005175822,0.00138718637701022,-13.4363991362397,12.090897959341289,2.887691870315322,0.057931977707389455,3.9817414870144474,0.01029616248226087,decentralized
0.00742230645827722,0.00137199840039884,-13.2680631183414,12.122503679039129,2.8900947460019264,0.05731206014251866,3.993323954757798,0.010171196505866382,decentralized
0.00734250650173247,0.00135690881234606,-13.1016490569361,12.15392194563791,2.8924647473163883,0.05669587702725561,4.004782481018885,0.010047386582809651,decentralized
0.00726319467794421,0.00134191835410693,-12.9371430827438,12.18515094536016,2.8948022064896812,0.05608346307725644,4.016117812434422,0.009924729087344406,decentralized
0.00718437534252988,0.00132702773899142,-12.7745312506575,12.21618891873359,2.897107455800212,0.05547485192434241,4.02733070258177,0.009803220271365197,decentralized
0.00710605271007447,0.00131223765232027,-12.6137995436867,12.24703416117943,2.899380827479209,0.05487007611153375,4.038421911762446,0.009682856267248336,decentralized
0.00702823085340286,0.00129754875137675,-12.4549338769479,12.277685023357709,2.901622653614252,0.054269167087545846,4.049392206784456,0.009563633090465838,decentralized
0.00695091370294619,0.00128296166536891,-12.2979201016512,12.30813991140506,2.9038332660538986,0.05367215520158691,4.060242360743384,0.009445546642081967,decentralized
0.00687410504620774,0.00126847699541612,-12.1427440090589,12.33839728718258,2.906012996314659,0.053079069699233594,4.0709731528026305,0.009328592711238464,decentralized
0.00679780852732753,0.00125409531455397,-11.9893913344267,12.36845566848491,2.9081621754894753,0.0524899387190692,4.081585367972696,0.009212766977593153,decentralized
0.00672202764674523,0.00123981716775753,-11.8378477609255,12.39831362921063,2.910281134157815,0.0519047892900806,4.092079796889914,0.009098065013716588,decentralized
0.00664676576096026,0.00122564307198255,-11.6880989235407,12.427969799494129,2.912370202297444,0.051323647329805946,4.10245723559457,0.00898448228744909,decentralized
0.00657202608238847,0.00121157351622432,-11.5401304129468,12.457422865799579,2.9144297091978526,0.050746537643227924,4.112718485308713,0.00887201416422328,decentralized
0.00649781167931425,0.00119760896159405,-11.3939277793557,12.48667157097691,2.916459983375475,0.05017348392240421,4.122864352213679,0.008760655909354152,decentralized
0.00642412547594103,0.00118374984141709,-11.2494765363327,12.51571471432333,2.9184613524905996,0.049604508747093295,4.132895647227643,0.008650402690335872,decentralized
0.00635097025252376,0.00116999656133104,-11.1067621645974,12.54455115145132,2.9204341432656804,0.049039633585148915,4.142813185783125,0.008541249578986665,decentralized
0.00627834864560022,0.00115634949941917,-10.9657701157624,12.57317979430305,2.9223786814068737,0.04847887879468965,4.152617787604804,0.008433191553708544,decentralized
0.00620626314831578,0.00114280900635698,-10.8264858160506,12.60159961109393,2.92429529152649,0.047922263626788475,4.162310276487642,0.008326223501704555,decentralized
0.0061347161108338,0.00112937540556756,-10.6888946699827,12.62980962615471,2.92618429706704,0.047369806228468175,4.1718914800754945,0.008220340221127064,decentralized
0.00606370974083336,0.00111604899339545,-10.5529820640203,12.65780891977082,2.9280460202275322,0.046821523646545106,4.181362229640393,0.00811553642323108,decentralized
0.0059932461040924,0.0011028300392954,-10.4187333701661,12.6855966279876,2.929880781891765,0.04627743183213145,4.1907233598625835,0.008011806734511755,decentralized
0.00592332712515475,0.00108971878603572,-10.2861339495225,12.713171942382159,2.9316889015585947,0.04573754564578615,4.19997570861144,0.007909145698828265,decentralized
0.00585395458807901,0.0010767154499157,-10.1551691558054,12.74053410980222,2.9334706972741693,0.0452018788632973,4.209120116727452,0.007807547779515243,decentralized
0.00578513013726749,0.0010638202209967,-10.0258243388117,12.76768243207319,2.9352264855661434,0.04467044418208305,4.218157427805315,0.007707007361483037,decentralized
0.00571685527837318,0.00105103326334651,-9.89808484783948,12.79461626567362,2.936956581379934,0.04414325322819471,4.227088487978366,0.007607518753307971,decentralized
0.00564913137928272,0.00103835471529657,-9.77193603505935,12.82133502138039,2.938661298016985,0.04362031656390699,4.235914145704345,0.007509076189313651,decentralized
0.00558195967117676,0.00102578468971551,-9.64736325883253,12.84783816392726,2.9403409470750206,0.04310164369610627,4.244635251552734,0.007411673831674223,decentralized
0.00551534124965606,0.00101332327428432,-9.52435188698907,12.874125211519779,2.941995838389914,0.04258724308465087,4.25325265799371,0.007315305772434113,decentralized
0.0054492770759348,0.00100097053178581,-9.40288730004151,12.90019573536074,2.94362627998041,0.04207712215144255,4.261767219188841,0.007219966035541991,decentralized
0.00538376797810971,9.88726500417637e-4,-9.28295489433426,12.92604935928704,2.945232577995007,0.04157128729070652,4.27017979078361,0.007125648578968844,decentralized
0.00531881465249064,9.7659119410292e-4,-9.16454008515838,12.95168575922993,2.9468150366599475,0.04106974387906328,4.278491229701893,0.007032347296728734,decentralized
0.00525441766499371,9.64564602814596e-4,-9.04762830980256,12.97710466269429,2.9483739582295585,0.04057249628628567,4.286702393942547,0.006940056020919211,decentralized
0.00519057745259491,9.52646692909265e-4,-8.93220503054679,13.00230584821343,2.949909642938676,0.04007954788652288,4.294814142378094,0.006848768523756016,decentralized
0.00512729432484163,9.40837407470121e-4,-8.81825573759842,13.02728914478024,2.951422388957068,0.03959090106997223,4.30282733455563,0.006758478519602395,decentralized
0.00506456846541981,9.2913666665846e-4,-8.70576595196925,13.0520544312557,2.9529124923458054,0.039106557254979774,4.310742830500151,0.006669179666992516,decentralized
0.00500239993377423,9.175443680733e-4,-8.59472122829378,13.07660163575553,2.9543802470156155,0.03862651690055148,4.318561490520224,0.0065808655706493455,decentralized
0.00494078866677962,9.06060387118635e-4,-8.48510715758694,13.100930735016139,2.9558259446872373,0.038150779519257154,4.326284175016185,0.006493529783496475,decentralized
0.00487973448046,8.94684577377849e-4,-8.37690936994151,13.12504175374067,2.957249874853656,0.0376793436905061,4.333911744290915,0.006407165808663854,decentralized
0.00481923707175402,8.83416770994813e-4,-8.27011353716468,13.14893476392609,2.9586523247442984,0.03721220707417863,4.3414450583632656,0.006321767101487066,decentralized
0.00475929602032359,8.72256779061205e-4,-8.16470537535288,13.17260988417241,2.9600335792911046,0.03674936642459155,4.34888497678425,0.006237327071499577,decentralized
0.00469991079040368,8.61204392009584e-4,-8.06067064740497,13.19606727897483,2.961393921096486,0.03629081760478135,4.356232358455931,0.006153839084418009,decentralized
0.00464108073269058,8.50259380011757e-4,-7.95799516547311,13.21930715799989,2.962733630403169,0.03583655560108486,4.363488061453278,0.006071296464119353,decentralized
0.00458280508626646,8.39421493382109e-4,-7.85666479335155,13.242329775348189,2.964052985065788,0.035386574538005845,4.370652942848884,0.00598969249461104,decentralized
0.0045250829805605,8.28690462988458e-4,-7.75666544880119,13.26513542884523,2.965352260524357,0.03494086769351615,4.377727858540601,0.005909020422014891,decentralized
0.00446791343733165,8.18066000652894e-4,-7.65798310582315,13.28772445912455,2.966631729779126,0.034499427513824045,4.38471366308233,0.0058292734564409756,decentralized
0.00441129537269106,8.07547799577889e-4,-7.56060379684312,13.310097249012209,2.9678916633683925,0.03406224562957814,4.391611209517756,0.0057504447740071825,decentralized
0.00435522759914729,7.97135534760667e-4,-7.46451361485782,13.33225422267854,2.9691323293467016,0.0336293128714494,4.398421349217256,0.005672527518743235,decentralized
0.00429970882767579,7.86828863413989e-4,-7.36969871551025,13.35419584483784,2.970353993265212,0.03320061928611111,4.4051449317179765,0.005595514804509413,decentralized
0.00424473766981052,7.76627425389165e-4,-7.27614531910295,13.37592261993846,2.9715569181537522,0.032776154152389256,4.411782804567054,0.0055193997169035135,decentralized
0.00419031263975525,7.66530843600904e-4,-7.18383971254846,13.39743509134432,2.9727413645044507,0.03235590599756532,4.418335813168133,0.005444175315154947,decentralized
0.00413643215651243,7.565387244536e-4,-7.09276825125805,13.41873384050861,2.9739075902569923,0.03193986261381445,4.424804800631083,0.005369834634005512,decentralized
0.00408309454602747,7.46650658268659e-4,-7.00291736096835,13.43981948614072,2.9750558507854095,0.031528011074762774,4.4311906076250445,0.005296370685576049,decentralized
0.00403029804334616,7.36866219712502e-4,-6.91427353950653,13.46069268336706,2.9761863988864143,0.031120337752146163,4.4374940722347525,0.005223776461218261,decentralized
0.00397804079478322,7.27184968224855e-4,-6.82682335849408,13.48135412288681,2.977299484769218,0.030716828332554808,4.443716029820213,0.005152044933350894,decentralized
0.00392632086009988,7.17606448446979e-4,-6.74055346499017,13.50180453012324,2.9783953560467658,0.03031746783424768,4.449857312879717,0.005081169057279887,decentralized
0.00387513621468843,7.08130190649487e-4,-6.65545058307419,13.52204466437159,2.9794742577284508,0.029922240624020827,4.455918750916236,0.005011141773001217,decentralized
0.00382448475176186,6.98755711159405e-4,-6.57150151536882,13.54207531794407,2.9805364322141554,0.02953113043411463,4.461901170307147,0.0049419560069863975,decentralized
0.00377436428454653,6.89482512786145e-4,-6.48869314450331,13.56189731531307,2.981582119289654,0.02914412037914508,4.467805394177388,0.004873604673949323,decentralized
0.00372477254847461,6.80310085244343e-4,-6.40701243451916,13.581511512223699,2.9826115561233983,0.028761192972948556,4.47363224227595,0.00480608067858174,decentralized
0.00367570720337326,6.71237905573415e-4,-6.32644643221579,13.600918794781059,2.9836249772646166,0.028382330145337815,4.479382530855814,0.004739376917257522,decentralized
0.00362716583566897,6.62265438577978e-4,-6.24698226842337,13.62012007893837,2.9846226146430075,0.028007513260099356,4.485057072557194,0.004673486279879957,decentralized
0.00357914596056639,6.53392137224213e-4,-6.16860715926613,13.639116309226079,2.9856046975676116,0.027636723130644414,4.490656676294245,0.0046084016514117065,decentralized
0.00353164502422933,6.44617443063492e-4,-6.09130840732208,13.65790845804675,2.9865714527293488,0.02726994003727861,4.496182147145109,0.004544115913593348,decentralized
0.00348466040595431,6.35940786645516e-4,-6.01507340274287,13.67649752482137,2.9875231042036883,0.026907143743985208,4.501634286245327,0.004480621946586226,decentralized
0.00343818942033505,6.27361587928361e-4,-5.9398896243187,13.69488453513889,2.988459873454504,0.026548313515138637,4.507013890684603,0.00441791263059226,decentralized
0.00339222931941656,6.18879256685182e-4,-5.86574464048919,13.71307053990911,2.9893819793389036,0.026193428132137233,4.512321753406915,0.004355980847450558,decentralized
0.00334677729483719,6.10493192907347e-4,-5.79262611030114,13.73105661451968,2.990289638113107,0.02584246590994357,4.517558663113977,0.0042948194822100124,decentralized
0.00330183047995732,6.02202787203782e-4,-5.7205217843131,13.74884385799787,2.991183063439332,0.025495404713521085,4.522725404171958,0.004234421424677314,decentralized
0.0032573859519734,5.94007421196304e-4,-5.64941950544906,13.76643339217752,2.9920624663935764,0.025152221974158055,4.527822756521519,0.004174779570940221,decentralized
0.00321344073401586,5.85906467910761e-4,-5.57930720980026,13.7838263608717,2.9929280554743354,0.02481289470566668,4.5328514955911015,0.004115886824865219,decentralized
0.00316999179722992,5.77899292163765e-4,-5.51017292737799,13.80102392905173,2.993780036612238,0.02447739952045031,4.5378123922134845,0.0040577360995694345,decentralized
0.00312703606283787,5.69985250944858e-4,-5.44200478281609,13.81802728203288,2.9946186131804087,0.024145712645427565,4.542706212545505,0.004000320318866275,decentralized
0.00308457040418182,5.62163693793932e-4,-5.37479099602604,13.834837624667319,2.995443986005802,0.02381780993780559,4.54753371799099,0.003943632418684326,decentralized
0.00304259164874588,5.54433963173746e-4,-5.30851988280405,13.851456180544659,2.9962563533811677,0.02349366690069452,4.552295665126847,0.003887665348459338,decentralized
0.00300109658015666,5.46795394837394e-4,-5.24317985539172,13.86788419120067,2.9970559110778274,0.023173258698554525,4.556992805632285,0.0038324120724988436,decentralized
0.00296008194016113,5.39247318190578e-4,-5.17875942299125,13.884122915334329,2.9978428523591485,0.022856560172468152,4.561625886221058,0.0037778655713190867,decentralized
0.00291954443058106,5.31789056648563e-4,-5.11524719223562,13.90017362803386,2.9986173679947155,0.022543545855231523,4.566195648576859,0.0037240188429540837,decentralized
0.00287948071524302,5.24419927987695e-4,-5.05263186761511,13.9160376200118,2.9993796462750857,0.022234189986257227,4.5707028292916805,0.0036708649042364754,decentralized
0.00283988742188321,5.1713924469136e-4,-4.99090225186111,13.931716196849841,3.000129873027256,0.021928466526282494,4.5751481598071155,0.0036183967920500326,decentralized
0.00280076114402641,5.09946314290304e-4,-4.93004724628748,13.94721067825326,3.000868231630586,0.021626349171877817,4.579532366358689,0.0035666075645535713,decentralized
0.00276209844283822,5.02840439697195e-4,-4.87005585109146,13.96252239731568,3.00159490303343,0.021327811369749056,4.583856169923024,0.003515490302376084,decentralized
0.00272389584895008,4.95820919535371e-4,-4.810917165614,13.97765269979423,3.002310065770154,0.021032826330829722,4.5881202861678725,0.0034650381097830465,decentralized
0.00268614986425636,4.88887048461672e-4,-4.75262038856127,13.99260294339524,3.003013895978734,0.020741367044157105,4.5923254254049946,0.0034152441158136495,decentralized
0.00264885696368301,4.82038117483317e-4,-4.69515481818775,14.00737449707109,3.00370656741878,0.020453406290529337,4.59647229254579,0.003366101475389087,decentralized
0.00261201359692722,4.75273414268742e-4,-4.63850985244213,14.02196874032799,3.004388251490053,0.020168916655938174,4.600561587059679,0.0033176033703914923,decentralized
0.00257561619016769,4.68592223452363e-4,-4.58267498907671,14.0363870625452,3.0050591172513403,0.019887870544775078,4.604594002935113,0.0032697430107139114,decentralized
0.00253966114774503,4.61993826933221e-4,-4.52763982572156,14.05063086230572,3.0057193314397312,0.019610240192806657,4.608570228643309,0.0032225136352809674,decentralized
0.0025041448538119,4.55477504167463e-4,-4.47339405992415,14.0647015467387,3.0063690584902822,0.019335997679916166,4.612490947104517,0.003175908513040363,decentralized
0.00246906367395267,4.49042532454696e-4,-4.4199274891551,14.07860053087494,3.007008460556029,0.01906511494261245,4.61635683565685,0.003129920943925621,decentralized
0.00243441395677227,4.42688187218168e-4,-4.36723001078173,14.09232923701553,3.0076376975282515,0.018797563786302506,4.620168566027631,0.0030845442597900504,decentralized
0.00240019203545352,4.36413742278206e-4,-4.31529162200988,14.105889094097979,3.0082569270570594,0.018533315897294782,4.623926804307177,0.003039771825308031,decentralized
0.00236639422928354,4.30218470120247e-4,-4.26410241979398,14.11928153709815,3.0088663045723116,0.018272342854606424,4.6276322109249834,0.002995597038853144,decentralized
0.00233301684514853,4.24101642156142e-4,-4.21365260071818,14.13250800642985,3.0094659833046835,0.018014616141499695,4.63128544062828,0.0029520133333441863,decentralized
0.00230005617899687,4.18062528979338e-4,-4.16393246084775,14.14556994735992,3.010056114307032,0.017760107156779486,4.634887142462872,0.0029090141770631503,decentralized
0.0022675085172705,4.12100400613835e-4,-4.11493239555294,14.15846880943559,3.010636846475912,0.017508787225845864,4.6384379597562795,0.0028665930744449057,decentralized
0.00223537013830446,4.06214526756944e-4,-4.06664289930476,14.171206045924409,3.0112083265733127,0.017260627611500667,4.641938530103031,0.002824743566838513,decentralized
0.00220363731369455,4.00404177015857e-4,-4.01905456544501,14.18378311326644,3.0117706992485327,0.01701559952450818,4.645389485352184,0.0027834592332405057,decentralized
0.00217230630963309,3.94668621138058e-4,-3.97215808593032,14.19620147053916,3.0123241070602207,0.01677367413390915,4.648791451596887,0.0027427336910003275,decentralized
0.00214137338821288,3.89007129235616e-4,-3.92594425105148,14.20846257893461,3.0128686904985367,0.01653482257708958,4.652145049166043,0.0027025605964982316,decentralized
0.00211083480869928,3.83418972003368e-4,-3.88040394912883,14.22056790124919,3.0134045880074045,0.01629901596960318,4.655450892618019,0.002662933645795661,decentralized
0.00208068682877063,3.77903420931063e-4,-3.8355281661848,14.23251890138576,3.013931936006896,0.01606622541474929,4.658709590736213,0.00262384657525881,decentralized
0.002050925705727,3.72459748509487e-4,-3.79130798559367,14.24431704386831,3.0144508689156617,0.01583642201290652,4.661921746526682,0.002585293162155087,decentralized
0.00202154769766746,3.67087228430629e-4,-3.74773458771045,14.25596379336882,3.01496151917341,0.015609576870623018,4.6650879572174855,0.0025472672252233345,decentralized
0.00199254906463608,3.61785135781929e-4,-3.70479924947842,14.26746061424661,3.0154640172634757,0.015385661109465485,4.668208814259965,0.002509762625217754,decentralized
0.00196392606973666,3.56552747234675e-4,-3.66249334401712,14.27880897009989,3.01595849173537,0.015164645874626662,4.671284903331733,0.0024727732654259166,decentralized
0.00193567498021662,3.51389341226594e-4,-3.62080834019116,14.29001032332941,3.0164450692274114,0.014946502343294685,4.674316804341397,0.002436293092161332,decentralized
0.0019077920685201,3.46294198138709e-4,-3.57973580216032,14.30106613471442,3.016923874489245,0.014731201732784686,4.677305091434964,0.002400316095230753,decentralized
0.00188027361331056,3.41266600466514e-4,-3.53926738891235,14.31197786300045,3.017395030404517,0.014518715308434894,4.68025033300383,0.002364836308376697,decentralized
0.00185311590046326,3.36305832985549e-4,-3.49939485377839,14.32274696449916,3.017858658013331,0.014309014391270164,4.683153091694447,0.002329847809695489,decentralized
0.00182631522402766,3.31411182911425e-4,-3.4601100439325,14.33337489269999,3.018314876534869,0.014102070365433296,4.686013924419378,0.002295344722031193,decentralized
0.00179986788716027,3.26581940054393e-4,-3.4214048998753,14.34386309789343,3.0187638033898154,0.013897854685388077,4.68883338236997,0.0022613212133458303,decentralized
0.00177377020302811,3.21817396968503e-4,-3.383271454903,14.354213026806029,3.0192055542227942,0.013696338882895367,4.691612011030404,0.002227771497066249,decentralized
0.00174801849568321,3.17116849095461e-4,-3.34570183456208,14.36442612224684,3.0196402429247184,0.013497494573765775,4.694350350193141,0.002194689832408134,decentralized
0.0017226091009084,3.12479594903231e-4,-3.30868825609028,14.37450382276515,3.020067981655078,0.013301293464390409,4.697048933975721,0.0021620705246773956,decentralized
0.00169753836703481,3.0790493601948e-4,-3.27222302784507,14.3844475623195,3.020488880864125,0.013107707358053337,4.69970829083889,0.002129907925549499,decentralized
0.00167280265573141,3.03392177359943e-4,-3.23629854871932,14.3942587699578,3.0209030493149864,0.012916708161028028,4.702328943605946,0.002098196433327024,decentralized
0.00164839834276713,2.98940627251928e-4,-3.20090730754573,14.40393886951418,3.021310594105616,0.012728267888469088,4.704911409483375,0.0020669304931770095,decentralized
0.00162432181874601,2.94549597553068e-4,-3.16604188248977,14.41348927932294,3.0217116206907013,0.012542358670102317,4.707456200082565,0.0020361045973484567,decentralized
0.00160056948981398,2.90218403763194e-4,-3.13169494043415,14.4229114118565,3.022106232903383,0.012358952755595998,4.709963821442742,0.0020057132853551957,decentralized
0.00157713777834125,2.85946365135187e-4,-3.09785923634859,14.43220667353759,3.0224945329770003,0.012178022519934523,4.71243477405495,0.0019757511441645718,decentralized
0.00155402312357792,2.81732804778492e-4,-3.06452761265469,14.441376464439731,3.02287662156654,0.011999540468441929,4.714869552887118,0.0019462128083479846,decentralized
0.0015312219822841,2.77577049758754e-4,-3.0316929985807,14.45042217803063,3.0232525977699662,0.011823479241647526,4.717268647410087,0.0019170929602170751,decentralized
0.00150873082933488,2.73478431192962e-4,-2.99934840950786,14.45934520092561,3.0236225591494637,0.011649811619957165,4.719632541624667,0.0018883863299411052,decentralized
0.00148654615830062,2.69436284340196e-4,-2.96748694630902,14.468146912650859,3.0239866017524686,0.01147851052813404,4.721961714089592,0.0018600876956460911,decentralized
0.00146466448200294,2.65449948688062e-4,-2.93610179467991,14.47682868541634,3.0243448201326473,0.011309549039591818,4.724256637950381,0.0018321918834959413,decentralized
0.00144308233304696,2.61518768034908e-4,-2.90518622446413,14.485391883898199,3.024697307370522,0.011142900380504358,4.7265177809690755,0.001804693767756309,decentralized
0.00142179626433014,2.57642090567901e-4,-2.87473358897116,14.49383786503047,3.025044155094179,0.010978537933734786,4.728745605554742,0.0017775882708412985,decentralized
0.00140080284952812,2.53819268937063e-4,-2.84473732428924,14.502167977805989,3.025385453499569,0.01081643524258699,4.730940568794855,0.0017508703633435701,decentralized
0.00138009868355821,2.50049660325344e-4,-2.81519094859252,14.51038356308622,3.0257212913707963,0.010656566014384396,4.73310312248731,0.0017245350640483967,decentralized
0.00135968038302074,2.46332626514836e-4,-2.78608806144337,14.518485953419908,3.026051756100168,0.010498904123878024,4.7352337131732805,0.001698577439931847,decentralized
0.00133954458661886,2.42667533949191e-4,-2.75742234309055,14.52647647287028,3.026376933708038,0.010343423616487964,4.7373327821706495,0.0016729926061437137,decentralized
0.00131968795555729,2.39053753792366e-4,-2.72918755376269,14.5343564368509,3.0266969088625215,0.010190098711382312,4.739400765608141,0.0016477757259755837,decentralized
0.00130010717392024,2.35490661983739e-4,-2.70137753295896,14.542127151969488,3.0270117648989574,0.010038903804395385,4.74143809446005,0.0016229220108143327,decentralized
0.00128079894902929,2.3197763928973e-4,-2.67398619873565,14.54978991588009,3.027321583839258,0.009889813470791126,4.743445194581598,0.0015984267200816584,decentralized
0.00126176001178133,2.28514071351966e-4,-2.64700754699062,14.55734601714303,3.0276264464109723,0.009742802467872494,4.745422486744772,0.0015742851611598764,decentralized
0.0012429871169673,2.25099348732118e-4,-2.62043565074479,14.56479673509262,3.0279264320662502,0.00959784573744266,4.747370386674731,0.0015504926893045322,decentralized
0.00122447704357201,2.21732866953467e-4,-2.59426465942179,14.57214333971247,3.0282216190005147,0.009454918408120114,4.749289305086682,0.0015270447075441719,decentralized
0.0012062265950555,2.1841402653929e-4,-2.56848879812549,14.57938709151812,3.0285120841710276,0.009313995797511231,4.751179647723265,0.001503936666567583,decentralized
0.00118823259961649,2.15142233048162e-4,-2.54310236691654,14.58652924144695,3.028797903315172,0.009175053414244473,4.7530418153923,0.0014811640645991523,decentralized
0.00117049191043821,2.11916897106235e-4,-2.51809974008751,14.59357103075508,3.029079150968588,0.009038066959868628,4.754876204004994,0.0014587224472624094,decentralized
0.0011530014059172,2.08737434436598e-4,-2.49347536543721,14.60051369092115,3.0293559004830932,0.008903012330619499,4.756683204614513,0.0014366074074324152,decentralized
0.00113575798987535,2.05603265885781e-4,-2.4692237635447,14.60735844355683,3.02962822404438,0.008769865619057206,4.758463203454905,0.0014148145850771817,decentralized
0.00111875859175581,2.02513817447494e-4,-2.44533952704291,14.61410650032376,3.029896192689508,0.008638603115578883,4.760216581980347,0.001393339667088677,decentralized
0.00110200016680298,1.99468520283678e-4,-2.42181731989259,14.62075906285696,3.030159876324236,0.00850920130980856,4.761943716904717,0.0013721783871035956,decentralized
0.00108547969622718,1.96466810742942e-4,-2.39865187665638,14.62731732269435,3.030419343740121,0.008381636891868592,4.763644980241393,0.0013513265253143967,decentralized
0.00106919418735432,1.93508130376467e-4,-2.37583800177362,14.63378246121232,3.0306746626313568,0.00825588675353544,4.765320739343365,0.0013307799082709528,decentralized
0.00105314067376103,1.90591925951453e-4,-2.35337056883601,14.64015564956717,3.030925899611518,0.008131927989283005,4.766971356943553,0.0013105344086731167,decentralized
0.00103731621539561,1.8771764946218e-4,-2.33124451986469,14.64643804864217,3.031173120229997,0.008009737897216618,4.768597191195304,0.0012905859451545461,decentralized
0.00102171789868529,1.84884758138758e-4,-2.30945486458812,14.6526308090003,3.031416388988289,0.007889293979901232,4.770198595713156,0.0012709304820582626,decentralized
0.00100634283663006,1.82092714453649e-4,-2.28799667972205,14.65873507084229,3.0316557693560724,0.007770573945085954,4.771775919613658,0.0012515640292040248,decentralized
9.91188168883638e-4,1.7934098612601e-4,-2.26686510825109,14.66475196396977,3.0318913237870437,0.0076535557063292115,4.7733295075564355,0.0012324826416481598,decentralized
9.7625106182181e-4,1.76629046123948e-4,-2.24605535871247,14.67068260775373,3.0321231137345914,0.007538217383526501,4.7748596997853205,0.0012136824194359222,decentralized
9.61528708598614e-4,1.73956372664748e-4,-2.22556270448185,14.67652811110772,3.0323511996672625,0.007424537303344185,4.776366832169594,0.0011951595073468515,decentralized
9.47018329190715e-4,1.71322449213141e-4,-2.20538248306154,14.68228957246582,3.03257564108397,0.007312493999562117,4.777851236245368,0.001176910094633329,decentralized
9.32717170430335e-4,1.68726764477678e-4,-2.18551009537168,14.68796807976535,3.032796496529095,0.007202066213327984,4.779313239256928,0.001158930414752782,decentralized
9.18622506027124e-4,1.66168812405282e-4,-2.16594100504386,14.693564710433929,3.033013823607299,0.007093232893326094,4.780753164198269,0.0011412167450936784,decentralized
9.0473163657931e-4,1.6364809217403e-4,-2.14667073771767,14.69908053138094,3.033227678998189,0.006985973195863557,4.782171329854523,0.0011237654066957167,decentralized
8.91041889574496e-4,1.61164108184242e-4,-2.12769488034084,14.70451659899315,3.0334381184707424,0.0068802664848763824,4.7835680508435114,0.0011065727639644775,decentralized
8.77550619380437e-4,1.58716370047927e-4,-2.10900908047206,14.70987395913442,3.0336451968975835,0.006776092331858285,4.784943637657235,0.0010896352243807696,decentralized
8.6425520722615e-4,1.56304392576656e-4,-2.09060904558775,14.715153647149318,3.033848968269025,0.006673430515714828,4.786298396703381,0.001072949238205001,decentralized
8.51153061173683e-4,1.53927695767909e-4,-2.07249054239211,14.72035668787046,3.034049485706931,0.0065722610225454215,4.78763263034678,0.0010565112981768417,decentralized
8.38241616080872e-4,1.5158580478997e-4,-2.05464939613089,14.72548409562962,3.0342468014783837,0.006472564045355752,4.788946636950861,0.0010403179392103952,decentralized
8.25518333555409e-4,1.49278249965408e-4,-2.03708148990933,14.73053687427227,3.0344409670091426,0.006374319983703119,4.790240710918969,0.0010243657380851951,decentralized
8.12980701900536e-4,1.47004566753224e-4,-2.0197827640135,14.73551601717558,3.0346320328969356,0.0062775094432771066,4.791515142735712,0.001008651313133217,decentralized
8.00626236052672e-4,1.44764295729686e-4,-2.0027492152363,14.74042250726963,3.0348200489245607,0.006182113235417957,4.792770219008146,9.931713239222215e-4,decentralized
7.88452477511278e-4,1.42556982567937e-4,-1.98597689620735,14.74525731706187,3.0350050640727764,0.006088112376575009,4.794006222506877,9.779224709356128e-4,decentralized
7.76456994261252e-4,1.40382178016406e-4,-1.96946191472718,14.7500214086645,3.035187126533018,0.005995488087707492,4.795223432207124,9.629014952490351e-4,decentralized
7.64637380688149e-4,1.38239437876085e-4,-1.95320043310576,14.75471573382494,3.035366283719939,0.005904221793629854,4.796422123329535,9.481051782040081e-4,decentralized
7.52991257486507e-4,1.36128322976709e-4,-1.93718866750604,14.75934123395888,3.0355425822837683,0.00581429512230393,4.797602567380996,9.33530341078753e-4,decentralized
7.41516271561557e-4,1.34048399151908e-4,-1.92142288729114,14.763898840186279,3.035716068122475,0.00572568990407995,4.798765032195237,9.191738447564357e-4,decentralized
7.30210095924583e-4,1.31999237213349e-4,-1.90589941437711,14.76838947336978,3.0358867863937467,0.0056383881708885735,4.799909781973288,9.050325893910679e-4,decentralized
7.19070429582208e-4,1.29980412923943e-4,-1.89061462259001,14.77281404415558,3.0360547815268135,0.005552372155385977,4.801037077323764,8.911035140712508e-4,decentralized
7.08094997419852e-4,1.2799150697014e-4,-1.87556493702769,14.7771734530169,3.036220097234107,0.005467624290054005,4.802147175303048,8.77383596481934e-4,decentralized
6.97281550079626e-4,1.26032104933372e-4,-1.86074683342657,14.781468590299529,3.0363827765226703,0.0053841272062572785,4.8032403294551855,8.638698525644302e-4,decentralized
6.86627863832897e-4,1.24101797260669e-4,-1.84615683753387,14.78570033626957,3.0365428617055175,0.005301863733259214,4.8043167898516765,8.505593361748583e-4,decentralized
