"","time","S","I","R","D","labor_S","labor_I","labor_R","consumption_S","consumption_I","consumption_R","aggregate_labor_supply","aggregate_consumption","weekly_new_cases","newly_recovered","newly_dead","newly_infected_per_I","prob_infection_S","infection_growth_rate","Reff","consumption_contacts","labor_contacts","other_contacts","total_cases","aggregate_hours_deviation","aggregate_consumption_deviation","qre_times","l_SS","l_SI","l_SR","l_IS","l_II","l_IR","l_RS","l_RI","l_RR","infolag","type"
"150",150,0.603728871856124,0.0130621320180683,0.37746086118392,0.00574813200071064,4.41697187371931,7.72159711891122,7.99325794701061,87.7431471488656,131.219096726921,158.786070705226,5.78465599564219,114.622599398435,0.00245480710659839,0.00252278432113673,0.0000384180353472598,0.187933111011491,0.00406607538753489,-0.00814532036105774,0.958458866158606,2.35575546038973,4.00456178048143,3.548544,0.400247629766297,-27.6281024055881,-27.8104785636474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"151",151,0.601264659259942,0.0129651422577668,0.379983645505057,0.0057865500360579,4.44333722955012,7.72159711896342,7.99325794701061,88.2668949476821,131.219096727808,158.786070705226,5.80904054457435,115.109148772659,0.00243593179018548,0.0025040519850785,0.0000381327713463731,0.187883151742992,0.00405134702775266,-0.0081952796295575,0.958204073889257,2.36981720513478,4.02846541840979,3.548544,0.402683561556483,-27.3230270338574,-27.5040488834211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"152",152,0.598819432202502,0.0128681845587818,0.382487697490136,0.00582468280740428,4.46969612219692,7.72159711899664,7.99325794701061,88.790514355347,131.219096728373,158.786070705226,5.83322665842431,115.591755523122,0.00241707092737048,0.00248532584125492,0.0000378476016434759,0.187833094585278,0.00403639360613318,-0.00824533678727103,0.957948782384918,2.38387550278837,4.05236319660824,3.548544,0.405100632483853,-27.0204342857192,-27.2001022748049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"153",153,0.596393176077669,0.012771267240716,0.384973023331391,0.00586253040904775,4.49604630154455,7.72159711904024,7.99325794701061,89.3139606733221,131.219096729114,158.786070705227,5.85721459203116,116.070424527755,0.00239822616482144,0.00246660749649123,0.0000375625507079883,0.187782944293552,0.00402121664200449,-0.00829548707899706,0.957693015897115,2.39792915327916,4.07625307506887,3.548544,0.407498858648675,-26.7203209728784,-26.8986356656705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"154",154,0.593985874610941,0.0126743986602454,0.387439630827882,0.00590009295975574,4.5223855065758,7.72159711958548,7.99325794701061,89.8371889865001,131.219096738379,158.786070705226,5.88100461874052,116.545161031277,0.00237939915344677,0.0024478985647729,0.000037277643118369,0.187732705687253,0.00400581773936168,-0.00834572568529644,0.957436799004988,2.41197695086582,4.10013300414528,3.548544,0.409878257802122,-26.4226836755049,-26.5996457528827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"155",155,0.591597509855573,0.0125775872077223,0.389887529392655,0.00593737060287411,4.54871146619808,7.72159712014825,7.99325794701061,90.3601541796264,131.219096747943,158.786070705227,5.90459703037401,117.015970644727,0.00236059154739758,0.00242920066658951,0.0000369929035521245,0.187682383625075,0.0039901985861534,-0.00839604774747417,0.957180156487882,2.42601768413052,4.1240009245416,3.548544,0.412238849349519,-26.1275187426152,-26.3031290026002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"156",156,0.589228062189109,0.0124808413040443,0.392316730059244,0.00597436350642624,4.57502190016663,7.72159712072726,7.99325794701061,90.8828109556382,131.219096757782,158.786070705226,5.92799213727675,117.482859346414,0.00234180500372965,0.00241051542833014,0.0000367083567766011,0.187631983027522,0.00397436095461804,-0.00844644834502718,0.956923113440361,2.44005013692325,4.14785476891764,3.548544,0.414580654353249,-25.8348222914777,-26.0090816496719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"157",157,0.586877510310682,0.0123841693973641,0.394727245487574,0.00601107186320284,4.60131451993534,7.72159712132127,7.99325794701061,91.4051138525667,131.219096767877,158.786070705227,5.95119026827985,117.945833481271,0.00232304118161753,0.00239184448164777,0.0000364240276393062,0.187581508866632,0.00395830670081011,-0.00849692250591673,0.956665695219825,2.45407308866651,4.17169246240698,3.548544,0.416903695534866,-25.5445902080828,-25.7174996980489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"158",158,0.584545831239015,0.0122875799597447,0.397119089969222,0.00604749589084214,4.62758702955106,7.72159712189629,7.99325794701061,91.9270172613019,131.219096777649,158.786070705227,5.97419177067815,118.40489976048,0.0023043017416624,0.00237318946281345,0.0000361399410580728,0.187530966163517,0.00394203776422142,-0.00854746520903256,0.956407927433934,2.46808531482189,4.19551192340995,3.548544,0.419207997276529,-25.2568181474207,-25.4283789210153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"159",159,0.582233000311136,0.0121910814837516,0.399492279432036,0.00608363583190021,4.65383712656242,7.72159712227819,7.99325794701061,92.4484754436473,131.219096784139,158.786070705226,5.99699701019969,118.860065260952,0.00228558834517658,0.00235455201205791,0.0000358561220110341,0.187480359984701,0.00392555616729933,-0.00859807138784775,0.956149835921976,2.48208558733989,4.21931106435841,3.548544,0.421493585621705,-24.9715015338636,-25.1417148615202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"160",160,0.579938991181756,0.0120946824790632,0.401846831444094,0.00611949195391125,4.68006250294625,7.72159712245051,7.99325794701061,92.9694425507217,131.219096787067,158.786070705226,6.01960637097503,119.311337424778,0.00226690265355447,0.0023359337729171,0.0000355725955266564,0.187429695444974,0.00390886401504949,-0.00864873592757527,0.955891446769366,2.49607267524904,4.24308779271712,3.548544,0.42376048827526,-24.6886355615498,-24.8575028325217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"161",161,0.577663775823361,0.011998391469014,0.404182765217011,0.00615506454943791,4.70626084602847,7.72159712242281,7.99325794701061,93.4898726412543,131.219096786596,158.786070705226,6.04202025548289,119.75872405823,0.00224824632754362,0.00231733639156448,0.0000352893866735708,0.187378977702948,0.00389196349440317,-0.00869945366960161,0.955632786285032,2.5100453451057,4.26684001174837,3.548544,0.426008734602803,-24.4082151950635,-24.5757379176143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
